Location,Year,Value,rural pop,urban pop,electric_rural,Value_class
NZL,1994,180212.25889755905,14.596,85.404,26303.78130868772,Medium
NZL,1995,180212.25889755905,14.447,85.553,26035.265042930358,Medium
NZL,1996,180212.25889755905,14.3,85.7,25770.353022350948,Medium
NZL,1997,180212.25889755905,14.219,85.781,25624.38109264392,Medium
NZL,1998,180212.25889755905,14.139,85.861,25480.21128552587,Medium
NZL,1999,180212.25889755905,14.059,85.941,25336.041478407824,Medium
NZL,2000,180212.25889755905,13.979,86.021,25191.87167128978,Medium
NZL,2001,180212.25889755905,13.9,86.1,25049.50398676071,Medium
NZL,2002,180212.25889755905,13.839,86.161,24939.5745088332,Medium
NZL,2003,180212.25889755905,13.779,86.221,24831.44715349466,Medium
NZL,2004,180212.25889755905,13.719,86.281,24723.319798156128,Medium
NZL,2005,180212.25889755905,13.659,86.341,24615.19244281759,Medium
NZL,2006,180212.25889755905,13.6,86.4,24508.86721006803,Medium
NZL,2007,180212.25889755905,13.66,86.34,24616.994565406567,Medium
NZL,2008,180212.25889755905,13.72,86.28,24725.121920745103,Medium
NZL,2009,180212.25889755905,13.78,86.22,24833.24927608364,Medium
NZL,2010,180212.25889755905,13.84,86.16,24941.37663142217,Medium
NZL,2011,180212.25889755905,13.9,86.1,25049.50398676071,Medium
NZL,2012,180212.25889755905,13.839,86.161,24939.5745088332,Medium
NZL,2013,180212.25889755905,13.779,86.221,24831.44715349466,Medium
NZL,2014,180212.25889755905,13.719,86.281,24723.319798156128,Medium
NZL,2015,105209.8117405583,13.659,86.341,14370.60818564286,Medium
NZL,1960,180212.25889755905,24.002,75.998,43254.54638059212,Medium
NZL,1961,180212.25889755905,23.475,76.525,42304.82777620199,Medium
NZL,1962,180212.25889755905,22.867,77.133,41209.13724210483,Medium
NZL,1963,180212.25889755905,22.27,77.73,40133.2700564864,Medium
NZL,1964,180212.25889755905,21.683,78.31700000000001,39075.42409675773,Medium
NZL,1965,180212.25889755905,21.109,78.89099999999999,38041.00573068574,Medium
NZL,1966,180212.25889755905,20.579,79.42099999999999,37085.88075852868,Medium
NZL,1967,180212.25889755905,20.148,79.852,36309.16592268019,Medium
NZL,1968,180212.25889755905,19.723,80.277,35543.26382236557,Medium
NZL,1969,180212.25889755905,19.305,80.695,34789.976580173774,Medium
NZL,1970,180212.25889755905,18.894,81.106,34049.30419610481,Medium
NZL,1971,180212.25889755905,18.509,81.491,33355.4869993492,Medium
NZL,1972,180212.25889755905,18.181,81.819,32764.39079016521,Medium
NZL,1973,180212.25889755905,17.859,82.14099999999999,32184.107316515077,Medium
NZL,1974,18574.0,17.54,82.46000000000001,3257.8796,Low
NZL,1975,20320.0,17.226,82.774,3500.3232,Low
NZL,1976,21176.0,16.972,83.02799999999999,3593.99072,Low
NZL,1977,21517.0,16.872,83.128,3630.34824,Low
NZL,1978,21957.0,16.771,83.229,3682.40847,Low
NZL,1979,21877.0,16.672,83.328,3647.33344,Low
NZL,1980,22356.0,16.572,83.428,3704.83632,Low
NZL,1981,23234.0,16.489,83.511,3831.05426,Low
NZL,1982,24606.0,16.448,83.55199999999999,4047.194880000001,Low
NZL,1983,26121.0,16.408,83.592,4285.93368,Low
NZL,1984,27060.0,16.367,83.633,4428.9102,Low
NZL,1985,27306.0,16.327,83.673,4458.250620000001,Low
NZL,1986,28204.0,16.22,83.78,4574.6888,Low
NZL,1987,28864.0,15.975,84.025,4611.024,Low
NZL,1988,29695.0,15.732,84.268,4671.617399999999,Low
NZL,1989,30552.0,15.494,84.506,4733.72688,Low
NZL,1990,31459.0,15.258,84.742,4800.01422,Low
NZL,1991,32410.0,15.05,84.95,4877.705,Low
NZL,1992,31932.0,14.897,85.103,4756.91004,Low
NZL,1993,33359.0,14.746,85.254,4919.1181400000005,Low
NZL,1994,34027.0,14.596,85.404,4966.58092,Low
NZL,1995,35250.0,14.447,85.553,5092.567499999999,Low
NZL,1996,35561.0,14.3,85.7,5085.223000000001,Low
NZL,1997,35992.0,14.219,85.781,5117.702479999999,Low
NZL,1998,36579.0,14.139,85.861,5171.90481,Low
NZL,1999,36643.0,14.059,85.941,5151.63937,Low
NZL,2000,38070.0,13.979,86.021,5321.8053,Low
NZL,2001,38219.0,13.9,86.1,5312.441000000001,Low
NZL,2002,39386.0,13.839,86.161,5450.628540000001,Low
NZL,2003,39454.0,13.779,86.221,5436.36666,Low
NZL,2004,41264.0,13.719,86.281,5661.00816,Low
NZL,2005,41515.0,13.659,86.341,5670.533850000001,Low
NZL,2006,42123.0,13.6,86.4,5728.728,Low
NZL,2007,42285.0,13.66,86.34,5776.131,Low
NZL,2008,42306.0,13.72,86.28,5804.383200000001,Low
NZL,2009,42080.0,13.78,86.22,5798.624,Low
NZL,2010,43457.0,13.84,86.16,6014.4488,Low
NZL,2011,43108.0,13.9,86.1,5992.012000000001,Low
NZL,2012,42806.0,13.839,86.161,5923.922340000001,Low
NZL,2013,41882.0,13.779,86.221,5770.92078,Low
NZL,2014,42239.0,13.719,86.281,5794.768410000001,Low
NZL,2015,105209.8117405583,13.659,86.341,14370.60818564286,Medium
NOR,1960,180212.25889755905,50.08,49.92,90250.29925589758,Medium
NOR,1961,180212.25889755905,49.002,50.998,88307.61110498189,Medium
NOR,1962,180212.25889755905,47.347,52.653,85325.09822022729,Medium
NOR,1963,180212.25889755905,45.698,54.302,82353.39807100654,Medium
NOR,1964,180212.25889755905,44.056,55.944,79394.3127799086,Medium
NOR,1965,180212.25889755905,42.432,57.568,76467.66569541226,Medium
NOR,1966,180212.25889755905,40.821,59.179,73564.44620457257,Medium
NOR,1967,180212.25889755905,39.23,60.77,70697.2691655124,Medium
NOR,1968,180212.25889755905,37.66,62.34,67867.93670082073,Medium
NOR,1969,180212.25889755905,36.119,63.881,65090.86579120936,Medium
NOR,1970,180212.25889755905,34.604,65.396,62360.65006891134,Medium
NOR,1971,180212.25889755905,33.77,66.22999999999999,60857.6798297057,Medium
NOR,1972,180212.25889755905,33.275,66.725,59965.62914816277,Medium
NOR,1973,180212.25889755905,32.784,67.21600000000001,59080.78695697575,Medium
NOR,1974,180212.25889755905,32.297,67.703,58203.15325614464,Medium
NOR,1975,180212.25889755905,31.813,68.187,57330.92592308045,Medium
NOR,1976,180212.25889755905,31.333,68.667,56465.90708037218,Medium
NOR,1977,180212.25889755905,30.858,69.142,55609.89885060878,Medium
NOR,1978,180212.25889755905,30.386,69.614,54759.296988612296,Medium
NOR,1979,180212.25889755905,29.919,70.081,53917.7057395607,Medium
NOR,1980,180212.25889755905,29.455,70.545,53081.52085827602,Medium
NOR,1981,180212.25889755905,29.213,70.787,52645.40719174392,Medium
NOR,1982,180212.25889755905,29.082,70.918,52409.32913258813,Medium
NOR,1983,180212.25889755905,28.951,71.049,52173.25107343232,Medium
NOR,1984,180212.25889755905,28.82,71.18,51937.17301427652,Medium
NOR,1985,180212.25889755905,28.69,71.31,51702.89707770969,Medium
NOR,1986,180212.25889755905,28.56,71.44,51468.62114114286,Medium
NOR,1987,180212.25889755905,28.43,71.57,51234.34520457604,Medium
NOR,1988,180212.25889755905,28.301,71.699,51001.871390598186,Medium
NOR,1989,180212.25889755905,28.172,71.828,50769.39757662034,Medium
NOR,1990,180212.25889755905,28.044,71.956,50538.72588523146,Medium
NOR,1991,180212.25889755905,27.735,72.265,49981.870005238,Medium
NOR,1992,180212.25889755905,27.335,72.66499999999999,49261.02096964776,Medium
NOR,1993,180212.25889755905,26.939,73.061,48547.38042441344,Medium
NOR,1994,180212.25889755905,26.547,73.453,47840.948369535,Medium
NOR,1995,180212.25889755905,26.213,73.787,47239.03942481716,Medium
NOR,1996,180212.25889755905,25.938,74.062,46743.45571284887,Medium
NOR,1997,180212.25889755905,25.524,74.476,45997.376961012975,Medium
NOR,1998,180212.25889755905,24.973,75.027,45004.40741448742,Medium
NOR,1999,180212.25889755905,24.431,75.569,44027.65697126265,Medium
NOR,2000,180212.25889755905,23.98,76.02,43214.89968363466,Medium
NOR,2001,180212.25889755905,23.622,76.378,42569.7397967814,Medium
NOR,2002,180212.25889755905,23.267,76.733,41929.98627769506,Medium
NOR,2003,180212.25889755905,22.916,77.084,41297.44124896464,Medium
NOR,2004,180212.25889755905,22.601,77.399,40729.77263343732,Medium
NOR,2005,180212.25889755905,22.325,77.675,40232.386798880056,Medium
NOR,2006,180212.25889755905,22.05,77.95,39736.80308691177,Medium
NOR,2007,180212.25889755905,21.766,78.23400000000001,39225.000271642704,Medium
NOR,2008,180212.25889755905,21.474,78.526,38698.78047566184,Medium
NOR,2009,180212.25889755905,21.185,78.815,38177.967047447884,Medium
NOR,2010,180212.25889755905,20.898,79.102,37660.75786441189,Medium
NOR,2011,180212.25889755905,20.545,79.455,37024.60859050351,Medium
NOR,2012,180212.25889755905,20.126,79.874,36269.51922572274,Medium
NOR,2013,180212.25889755905,19.714,80.286,35527.04471906479,Medium
NOR,2014,180212.25889755905,19.308,80.69200000000001,34795.3829479407,Medium
NOR,2015,105209.8117405583,18.909,81.09100000000001,19894.12330202217,Medium
NOR,1960,180212.25889755905,50.08,49.92,90250.29925589758,Medium
NOR,1961,180212.25889755905,49.002,50.998,88307.61110498189,Medium
NOR,1962,180212.25889755905,47.347,52.653,85325.09822022729,Medium
NOR,1963,180212.25889755905,45.698,54.302,82353.39807100654,Medium
NOR,1964,180212.25889755905,44.056,55.944,79394.3127799086,Medium
NOR,1965,180212.25889755905,42.432,57.568,76467.66569541226,Medium
NOR,1966,180212.25889755905,40.821,59.179,73564.44620457257,Medium
NOR,1967,180212.25889755905,39.23,60.77,70697.2691655124,Medium
NOR,1968,180212.25889755905,37.66,62.34,67867.93670082073,Medium
NOR,1969,180212.25889755905,36.119,63.881,65090.86579120936,Medium
NOR,1970,180212.25889755905,34.604,65.396,62360.65006891134,Medium
NOR,1971,180212.25889755905,33.77,66.22999999999999,60857.6798297057,Medium
NOR,1972,180212.25889755905,33.275,66.725,59965.62914816277,Medium
NOR,1973,180212.25889755905,32.784,67.21600000000001,59080.78695697575,Medium
NOR,1974,76152.0,32.297,67.703,24594.81144,Medium
NOR,1975,76926.0,31.813,68.187,24472.46838,Medium
NOR,1976,81552.0,31.333,68.667,25552.68816,Medium
NOR,1977,71764.0,30.858,69.142,22144.93512,Medium
NOR,1978,80231.0,30.386,69.614,24378.991660000003,Medium
NOR,1979,88258.0,29.919,70.081,26405.91102,Medium
NOR,1980,83196.0,29.455,70.545,24505.3818,Medium
NOR,1981,92430.0,29.213,70.787,27001.5759,Medium
NOR,1982,92155.0,29.082,70.918,26800.5171,Medium
NOR,1983,105375.0,28.951,71.049,30507.11625,Medium
NOR,1984,105647.0,28.82,71.18,30447.4654,Medium
NOR,1985,102350.0,28.69,71.31,29364.215,Medium
NOR,1986,96374.0,28.56,71.44,27524.4144,Medium
NOR,1987,103325.0,28.43,71.57,29375.2975,Medium
NOR,1988,109055.0,28.301,71.699,30863.65555,Medium
NOR,1989,118131.0,28.172,71.828,33279.865320000004,Medium
NOR,1990,120830.0,28.044,71.956,33885.565200000005,Medium
NOR,1991,110083.0,27.735,72.265,30531.52005,Medium
NOR,1992,116540.0,27.335,72.66499999999999,31856.209,Medium
NOR,1993,119261.0,26.939,73.061,32127.720790000003,Medium
NOR,1994,112604.0,26.547,73.453,29892.98388,Medium
NOR,1995,122607.0,26.213,73.787,32138.972910000004,Medium
NOR,1996,104386.0,25.938,74.062,27075.64068,Medium
NOR,1997,111052.0,25.524,74.476,28344.912480000003,Medium
NOR,1998,116063.0,24.973,75.027,28984.41299,Medium
NOR,1999,121753.0,24.431,75.569,29745.47543,Medium
NOR,2000,142317.0,23.98,76.02,34127.6166,Medium
NOR,2001,120970.0,23.622,76.378,28575.5334,Medium
NOR,2002,130103.0,23.267,76.733,30271.06501,Medium
NOR,2003,106784.0,22.916,77.084,24470.62144,Medium
NOR,2004,109848.0,22.601,77.399,24826.74648,Medium
NOR,2005,137374.0,22.325,77.675,30668.7455,Medium
NOR,2006,120995.0,22.05,77.95,26679.3975,Medium
NOR,2007,136636.0,21.766,78.23400000000001,29740.19176,Medium
NOR,2008,141497.0,21.474,78.526,30385.06578,Medium
NOR,2009,131165.0,21.185,78.815,27787.30525,Medium
NOR,2010,123071.0,20.898,79.102,25719.37758,Medium
NOR,2011,127062.0,20.545,79.455,26104.8879,Medium
NOR,2012,147156.0,20.126,79.874,29616.61656,Medium
NOR,2013,133355.0,19.714,80.286,26289.6047,Medium
NOR,2014,141620.0,19.308,80.69200000000001,27343.9896,Medium
NOR,2015,105209.8117405583,18.909,81.09100000000001,19894.12330202217,Medium
POL,1960,180212.25889755905,52.108,47.892,93905.00386634006,Medium
POL,1961,180212.25889755905,51.473,48.527,92760.65602234055,Medium
POL,1962,180212.25889755905,51.074,48.926,92041.6091093393,Medium
POL,1963,180212.25889755905,50.674,49.326,91320.76007374909,Medium
POL,1964,180212.25889755905,50.273,49.727,90598.10891556986,Medium
POL,1965,180212.25889755905,49.874,50.126,89879.06200256861,Medium
POL,1966,180212.25889755905,49.474,50.526,89158.21296697836,Medium
POL,1967,180212.25889755905,49.074,50.926,88437.36393138811,Medium
POL,1968,180212.25889755905,48.674,51.326,87716.5148957979,Medium
POL,1969,180212.25889755905,48.274,51.726,86995.66586020765,Medium
POL,1970,180212.25889755905,47.875,52.125,86276.6189472064,Medium
POL,1971,180212.25889755905,47.332,52.668,85298.06638139265,Medium
POL,1972,180212.25889755905,46.676,53.324,84115.87396302466,Medium
POL,1973,180212.25889755905,46.023,53.977,82939.08791242361,Medium
POL,1974,180212.25889755905,45.371,54.629,81764.10398441151,Medium
POL,1975,180212.25889755905,44.72,55.28,80590.9221789884,Medium
POL,1976,180212.25889755905,44.071,55.929,79421.34461874324,Medium
POL,1977,180212.25889755905,43.425,56.575,78257.17342626501,Medium
POL,1978,180212.25889755905,42.78,57.22,77094.80435637577,Medium
POL,1979,180212.25889755905,42.288,57.712,76208.16004259976,Medium
POL,1980,180212.25889755905,41.914,58.086,75534.1661943229,Medium
POL,1981,180212.25889755905,41.541,58.459,74861.97446863499,Medium
POL,1982,180212.25889755905,41.169,58.831,74191.58486553608,Medium
POL,1983,180212.25889755905,40.798,59.202,73522.99738502614,Medium
POL,1984,180212.25889755905,40.427,59.573,72854.4099045162,Medium
POL,1985,180212.25889755905,40.058,59.942,72189.4266691842,Medium
POL,1986,180212.25889755905,39.69,60.31,71526.24555644118,Medium
POL,1987,180212.25889755905,39.324,60.676,70866.66868887612,Medium
POL,1988,180212.25889755905,38.957,61.043,70205.28969872209,Medium
POL,1989,180212.25889755905,38.775,61.225,69877.30338752852,Medium
POL,1990,180212.25889755905,38.73,61.27,69796.20787102461,Medium
POL,1991,180212.25889755905,38.685,61.315,69715.11235452072,Medium
POL,1992,180212.25889755905,38.641,61.359,69635.81896060579,Medium
POL,1993,180212.25889755905,38.596,61.404,69554.72344410188,Medium
POL,1994,180212.25889755905,38.551,61.449,69473.62792759799,Medium
POL,1995,180212.25889755905,38.507,61.493,69394.33453368305,Medium
POL,1996,180212.25889755905,38.462,61.538,69313.23901717916,Medium
POL,1997,180212.25889755905,38.417,61.583,69232.14350067526,Medium
POL,1998,180212.25889755905,38.373,61.627,69152.85010676032,Medium
POL,1999,180212.25889755905,38.328,61.672,69071.75459025643,Medium
POL,2000,180212.25889755905,38.284,61.716,68992.46119634151,Medium
POL,2001,180212.25889755905,38.239,61.761,68911.36567983759,Medium
POL,2002,180212.25889755905,38.213,61.787,68864.51049252425,Medium
POL,2003,180212.25889755905,38.324,61.676,69064.54609990053,Medium
POL,2004,180212.25889755905,38.436,61.564,69266.3838298658,Medium
POL,2005,180212.25889755905,38.548,61.452,69468.22155983107,Medium
POL,2006,180212.25889755905,38.659,61.341,69668.25716720735,Medium
POL,2007,180212.25889755905,38.771,61.229,69870.09489717262,Medium
POL,2008,180212.25889755905,38.884,61.116,70073.73474972686,Medium
POL,2009,180212.25889755905,38.996,61.004,70275.57247969213,Medium
POL,2010,180212.25889755905,39.108,60.892,70477.41020965739,Medium
POL,2011,180212.25889755905,39.22,60.78,70679.24793962266,Medium
POL,2012,180212.25889755905,39.346,60.654,70906.31538583357,Medium
POL,2013,180212.25889755905,39.471,60.529,71131.58070945552,Medium
POL,2014,180212.25889755905,39.597,60.403,71358.64815566645,Medium
POL,2015,105209.8117405583,39.722,60.278,41791.441419584575,Medium
POL,1960,26518.0,52.108,47.892,13817.99944,Low
POL,1961,29168.0,51.473,48.527,15013.64464,Low
POL,1962,32037.0,51.074,48.926,16362.57738,Low
POL,1963,33395.0,50.674,49.326,16922.5823,Low
POL,1964,36802.0,50.273,49.727,18501.46946,Low
POL,1965,39716.0,49.874,50.126,19807.95784,Low
POL,1966,42984.0,49.474,50.526,21265.90416,Low
POL,1967,46484.0,49.074,50.926,22811.55816,Low
POL,1968,50369.0,48.674,51.326,24516.60706,Low
POL,1969,54497.0,48.274,51.726,26307.88178,Medium
POL,1970,58558.0,47.875,52.125,28034.6425,Medium
POL,1971,63310.0,47.332,52.668,29965.8892,Medium
POL,1972,69245.0,46.676,53.324,32320.7962,Medium
POL,1973,76474.0,46.023,53.977,35195.62902,Medium
POL,1974,83191.0,45.371,54.629,37744.58861,Medium
POL,1975,88180.0,44.72,55.28,39434.096,Medium
POL,1976,94465.0,44.071,55.929,41631.67015,Medium
POL,1977,99193.0,43.425,56.575,43074.56025,Medium
POL,1978,104633.0,42.78,57.22,44761.9974,Medium
POL,1979,106193.0,42.288,57.712,44906.89584,Medium
POL,1980,110183.0,41.914,58.086,46182.10262,Medium
POL,1981,103798.0,41.541,58.459,43118.72718,Medium
POL,1982,106139.0,41.169,58.831,43696.36491,Medium
POL,1983,113685.0,40.798,59.202,46381.2063,Medium
POL,1984,121799.0,40.427,59.573,49239.68173,Medium
POL,1985,124337.0,40.058,59.942,49806.91546,Medium
POL,1986,126836.0,39.69,60.31,50341.2084,Medium
POL,1987,131708.0,39.324,60.676,51792.85392,Medium
POL,1988,130877.0,38.957,61.043,50985.75289,Medium
POL,1989,131842.0,38.775,61.225,51121.7355,Medium
POL,1990,123410.0,38.73,61.27,47796.693,Medium
POL,1991,122181.0,38.685,61.315,47265.71985,Medium
POL,1992,120409.0,38.641,61.359,46527.24169,Medium
POL,1993,121554.0,38.596,61.404,46914.98183999999,Medium
POL,1994,122853.0,38.551,61.449,47361.06003,Medium
POL,1995,127442.0,38.507,61.493,49074.09094,Medium
POL,1996,131195.0,38.462,61.538,50460.2209,Medium
POL,1997,130309.0,38.417,61.583,50060.80853,Medium
POL,1998,130278.0,38.373,61.627,49991.57693999999,Medium
POL,1999,129498.0,38.328,61.672,49633.99344,Medium
POL,2000,132214.0,38.284,61.716,50616.80776,Medium
POL,2001,132666.0,38.239,61.761,50730.15174,Medium
POL,2002,131374.0,38.213,61.787,50201.94662,Medium
POL,2003,138367.0,38.324,61.676,53027.76908,Medium
POL,2004,140789.0,38.436,61.564,54113.66004,Medium
POL,2005,143615.0,38.548,61.452,55360.71020000001,Medium
POL,2006,147685.0,38.659,61.341,57093.54415,Medium
POL,2007,145393.0,38.771,61.229,56370.32003,Medium
POL,2008,141498.0,38.884,61.116,55020.08232,Medium
POL,2009,137908.0,38.996,61.004,53778.60368000001,Medium
POL,2010,143457.0,39.108,60.892,56103.16356,Medium
POL,2011,148913.0,39.22,60.78,58403.6786,Medium
POL,2012,147649.0,39.346,60.654,58093.97554,Medium
POL,2013,150079.0,39.471,60.529,59237.68209,Medium
POL,2014,145214.0,39.597,60.403,57500.38758,Medium
POL,2015,105209.8117405583,39.722,60.278,41791.441419584575,Medium
PRT,1960,180212.25889755905,65.045,34.955,117219.06379991728,Medium
PRT,1961,180212.25889755905,64.656,35.343999999999994,116518.03811280578,Medium
PRT,1962,180212.25889755905,64.278,35.721999999999994,115836.835774173,Medium
PRT,1963,180212.25889755905,63.899,36.101,115153.83131295128,Medium
PRT,1964,180212.25889755905,63.517,36.483,114465.4204839626,Medium
PRT,1965,180212.25889755905,63.134,36.866,113775.20753238491,Medium
PRT,1966,180212.25889755905,62.75,37.25,113083.1924582183,Medium
PRT,1967,180212.25889755905,62.364,37.636,112387.57313887372,Medium
PRT,1968,180212.25889755905,61.975,38.025,111686.54745176222,Medium
PRT,1969,180212.25889755905,61.586,38.414,110985.52176465072,Medium
PRT,1970,180212.25889755905,61.196,38.804,110282.69395495024,Medium
PRT,1971,180212.25889755905,60.803,39.197,109574.4597774828,Medium
PRT,1972,180212.25889755905,60.409,39.591,108864.42347742643,Medium
PRT,1973,180212.25889755905,60.015,39.985,108154.38717737004,Medium
PRT,1974,180212.25889755905,59.618,40.382,107438.94450954677,Medium
PRT,1975,180212.25889755905,59.221,40.779,106723.50184172344,Medium
PRT,1976,180212.25889755905,58.821,41.179,106002.6528061332,Medium
PRT,1977,180212.25889755905,58.422,41.578,105283.60589313194,Medium
PRT,1978,180212.25889755905,58.021,41.979,104560.95473495274,Medium
PRT,1979,180212.25889755905,57.619,42.381,103836.50145418454,Medium
PRT,1980,180212.25889755905,57.215,42.785,103108.4439282384,Medium
PRT,1981,180212.25889755905,56.779,43.221,102322.71847944506,Medium
PRT,1982,180212.25889755905,56.262,43.738,101391.02110094468,Medium
PRT,1983,180212.25889755905,55.743,44.257,100455.71947726634,Medium
PRT,1984,180212.25889755905,55.223,44.777,99518.61573099904,Medium
PRT,1985,180212.25889755905,54.702,45.298,98579.70986214274,Medium
PRT,1986,180212.25889755905,54.18,45.82,97639.00187069748,Medium
PRT,1987,180212.25889755905,53.658,46.342,96698.29387925223,Medium
PRT,1988,180212.25889755905,53.133,46.867,95752.17952004008,Medium
PRT,1989,180212.25889755905,52.609,47.391,94807.86728341684,Medium
PRT,1990,180212.25889755905,52.085,47.915,93863.55504679364,Medium
PRT,1991,180212.25889755905,51.531,48.469,92865.17913250114,Medium
PRT,1992,180212.25889755905,50.87,49.13,91673.97610118828,Medium
PRT,1993,180212.25889755905,50.211,49.789,90486.37731505337,Medium
PRT,1994,180212.25889755905,49.551,50.449,89296.97640632949,Medium
PRT,1995,180212.25889755905,48.891,51.109,88107.57549760559,Medium
PRT,1996,180212.25889755905,48.23,51.77,86916.37246629273,Medium
PRT,1997,180212.25889755905,47.572,52.428,85730.5758027468,Medium
PRT,1998,180212.25889755905,46.914,53.086,84544.77913920085,Medium
PRT,1999,180212.25889755905,46.257,53.743,83360.78459824389,Medium
PRT,2000,180212.25889755905,45.601,54.399,82178.5921798759,Medium
PRT,2001,180212.25889755905,44.956,55.044,81016.22310998665,Medium
PRT,2002,180212.25889755905,44.334,55.666,79895.30285964382,Medium
PRT,2003,180212.25889755905,43.713,56.287,78776.18473189,Medium
PRT,2004,180212.25889755905,43.093,56.907,77658.86872672512,Medium
PRT,2005,180212.25889755905,42.478,57.522,76550.56333450513,Medium
PRT,2006,180212.25889755905,41.863,58.137,75442.25794228514,Medium
PRT,2007,180212.25889755905,41.251,58.749,74339.35891783208,Medium
PRT,2008,180212.25889755905,40.641,59.359,73240.06413855698,Medium
PRT,2009,180212.25889755905,40.036,59.964,72149.77997222674,Medium
PRT,2010,180212.25889755905,39.433,60.567,71063.10005107446,Medium
PRT,2011,180212.25889755905,38.833,61.167,69981.82649768911,Medium
PRT,2012,180212.25889755905,38.237,61.763,68907.76143465967,Medium
PRT,2013,180212.25889755905,37.648,62.352,67846.31122975303,Medium
PRT,2014,180212.25889755905,37.064,62.936,66793.8716377913,Medium
PRT,2015,105209.8117405583,36.486,63.514,38386.8519116601,Medium
PRT,1960,180212.25889755905,65.045,34.955,117219.06379991728,Medium
PRT,1961,180212.25889755905,64.656,35.343999999999994,116518.03811280578,Medium
PRT,1962,180212.25889755905,64.278,35.721999999999994,115836.835774173,Medium
PRT,1963,180212.25889755905,63.899,36.101,115153.83131295128,Medium
PRT,1964,180212.25889755905,63.517,36.483,114465.4204839626,Medium
PRT,1965,180212.25889755905,63.134,36.866,113775.20753238491,Medium
PRT,1966,180212.25889755905,62.75,37.25,113083.1924582183,Medium
PRT,1967,180212.25889755905,62.364,37.636,112387.57313887372,Medium
PRT,1968,180212.25889755905,61.975,38.025,111686.54745176222,Medium
PRT,1969,180212.25889755905,61.586,38.414,110985.52176465072,Medium
PRT,1970,180212.25889755905,61.196,38.804,110282.69395495024,Medium
PRT,1971,180212.25889755905,60.803,39.197,109574.4597774828,Medium
PRT,1972,180212.25889755905,60.409,39.591,108864.42347742643,Medium
PRT,1973,180212.25889755905,60.015,39.985,108154.38717737004,Medium
PRT,1974,10478.0,59.618,40.382,6246.77404,Low
PRT,1975,10409.0,59.221,40.779,6164.31389,Low
PRT,1976,9797.0,58.821,41.179,5762.69337,Low
PRT,1977,13460.0,58.422,41.578,7863.601199999999,Low
PRT,1978,14237.0,58.021,41.979,8260.44977,Low
PRT,1979,15678.0,57.619,42.381,9033.50682,Low
PRT,1980,14726.0,57.215,42.785,8425.4809,Low
PRT,1981,13329.0,56.779,43.221,7568.07291,Low
PRT,1982,14840.0,56.262,43.738,8349.2808,Low
PRT,1983,17488.0,55.743,44.257,9748.33584,Low
PRT,1984,18551.0,55.223,44.777,10244.41873,Low
PRT,1985,18225.0,54.702,45.298,9969.4395,Low
PRT,1986,19502.0,54.18,45.82,10566.183599999998,Low
PRT,1987,19316.0,53.658,46.342,10364.579280000002,Low
PRT,1988,21679.0,53.133,46.867,11518.70307,Low
PRT,1989,24609.0,52.609,47.391,12946.548810000002,Low
PRT,1990,27284.0,52.085,47.915,14210.871400000002,Low
PRT,1991,28658.0,51.531,48.469,14767.753979999998,Low
PRT,1992,28709.0,50.87,49.13,14604.268299999998,Low
PRT,1993,29933.0,50.211,49.789,15029.658629999998,Low
PRT,1994,30192.0,49.551,50.449,14960.43792,Low
PRT,1995,31866.0,48.891,51.109,15579.606059999998,Low
PRT,1996,33185.0,48.23,51.77,16005.125499999998,Low
PRT,1997,32857.0,47.572,52.428,15630.73204,Low
PRT,1998,37479.0,46.914,53.086,17582.89806,Low
PRT,1999,41740.0,46.257,53.743,19307.6718,Low
PRT,2000,42215.0,45.601,54.399,19250.46215,Low
PRT,2001,44844.0,44.956,55.044,20160.06864,Low
PRT,2002,44390.0,44.334,55.666,19679.8626,Low
PRT,2003,45375.0,43.713,56.287,19834.77375,Low
PRT,2004,43482.0,43.093,56.907,18737.69826,Low
PRT,2005,44984.0,42.478,57.522,19108.30352,Low
PRT,2006,47493.0,41.863,58.137,19881.99459,Low
PRT,2007,45908.0,41.251,58.749,18937.50908,Low
PRT,2008,44579.0,40.641,59.359,18117.35139,Low
PRT,2009,48718.0,40.036,59.964,19504.73848,Low
PRT,2010,52782.0,39.433,60.567,20813.52606,Medium
PRT,2011,51128.0,38.833,61.167,19854.53624,Low
PRT,2012,45253.0,38.237,61.763,17303.389610000002,Low
PRT,2013,50411.0,37.648,62.352,18978.73328,Low
PRT,2014,51526.0,37.064,62.936,19097.59664,Low
PRT,2015,105209.8117405583,36.486,63.514,38386.8519116601,Medium
SVK,1960,180212.25889755905,66.536,33.464,119906.0285800799,Medium
SVK,1961,180212.25889755905,66.047,33.953,119024.79063407084,Medium
SVK,1962,180212.25889755905,65.286,34.714,117653.3753438604,Medium
SVK,1963,180212.25889755905,64.517,35.483000000000004,116267.54307293816,Medium
SVK,1964,180212.25889755905,63.74,36.26,114867.29382130412,Medium
SVK,1965,180212.25889755905,62.957,37.043,113456.23183413624,Medium
SVK,1966,180212.25889755905,62.167,37.833,112032.55498884554,Medium
SVK,1967,180212.25889755905,61.37,38.63,110596.263285432,Medium
SVK,1968,180212.25889755905,60.565,39.435,109145.55460130663,Medium
SVK,1969,180212.25889755905,59.757,40.243,107689.43954941435,Medium
SVK,1970,180212.25889755905,58.943,41.057,106222.51176198824,Medium
SVK,1971,180212.25889755905,57.991,42.009,104506.89105728349,Medium
